Id,SalePrice
2359,157870.865213005
253,182502.7340133171
1518,172978.8281830394
2035,134702.57987606828
2919,77607.64401706382
1540,259337.54208623234
2120,154320.98282893514
1674,164491.69697427764
256,153723.9297435935
2361,94221.38681060588
978,75389.00071829962
2280,173010.7472410959
2095,235007.72812268016
1709,317410.59469375265
2801,255429.54116492535
1246,118207.27581795683
2373,94000.07304373577
1055,283481.85021381755
2017,127296.90417001853
1099,245514.26866378007
1344,85829.19585694533
835,193600.3441359027
1117,217437.39237502424
2043,89369.28222329493
2085,119430.25920118208
410,150318.66386011557
2650,119335.23788684863
2867,174796.7147603814
1668,118193.37150163038
1161,163736.8432123402
2122,172616.28409368402
2539,146996.95057929287
1047,136656.23891245972
1445,137996.5506520631
541,131760.47770688203
569,221511.78080148058
1276,120708.5492498284
918,159508.81671595012
326,161213.98549530402
1936,136237.82498687843
895,102186.6443760511
257,147364.83943217917
1241,172953.47044886186
1545,115160.82444568041
1189,158206.92713566692
270,146189.62418077307
2066,164429.7990938307
693,110257.31136002384
1259,139176.83605631662
2916,154874.484753777
2321,288327.91568718315
1977,91596.60382893353
1895,151752.50237291178
1240,181198.5605130893
85,145477.23181233354
1823,115565.15862454972
825,300217.0249649694
110,230590.02940330596
697,121834.04653261886
2297,121192.64235628425
1231,136828.69519381894
1355,128672.12947874195
968,323253.119284836
584,225749.4385448519
1315,122862.1173240615
1606,147926.035025369
206,102570.65787515475
1685,334742.37599611294
2016,129204.86707532492
869,205715.13874150522
2135,128672.1435827468
2346,188259.4390740263
2430,240145.21613798608
2198,86977.37272502357
2652,118582.59004165448
27,118409.49254648296
241,160599.5281405684
906,123181.8116218393
1506,120615.8390350513
2098,366665.16962065577
1435,226992.35168506898
2213,139466.6690110945
1274,132762.718981278
743,16174.595220499032
1737,189842.68771339886
2797,275718.5495708507
2185,76962.7894405418
58,167759.72456160025
830,197562.30906398874
808,117844.31334255231
680,156787.33523598645
1153,106846.65586425448
1291,129880.89756729573
1818,136632.9897279535
2161,184702.41747697574
1883,116193.59561869995
350,344870.1089972536
2473,147862.15218155738
295,169993.85260225463
293,195551.44281325146
859,142667.400291557
288,76590.81782102797
1578,162907.50608414743
102,178841.1632446232
2831,130820.9240144355
1030,158189.2000708267
2551,150556.08442698623
1286,154827.07270048474
958,311731.8165222488
776,130747.8989585251
72,236242.6880078761
2263,250026.91397279018
1866,162666.78183517107
2876,70919.7384597916
2146,244764.1689749667
103,173335.01220797666
1500,136331.39193493803
492,185759.17151037432
167,138752.55027314977
2597,113648.15639785664
2685,105653.39163702811
1035,155542.61434119125
1220,58429.12575195207
2602,157758.9900296511
2159,213135.11679996626
695,134166.85148669264
1109,261812.2747496523
640,148119.16390175567
1652,161247.28993156357
2090,496598.2947718784
1188,185792.88758809635
2345,251137.86985494502
1059,384698.90821738204
2751,226003.99944085747
128,204054.94244131166
1523,169271.0800755193
2925,172132.2171932376
2145,290744.0597167621
1121,213268.18983473151
566,258578.24013062747
565,235378.1732756421
1331,135076.5080741234
2928,135988.89573942462
156,140606.8699629505
797,144453.8218466301
327,85894.11411521595
2859,151369.08767815764
1453,126083.67754940997
1762,339678.2854294794
1868,211160.53705570952
1760,180299.23312940303
1113,242249.69292726135
1812,193947.98523305854
117,154702.2344473931
1142,213805.7758542431
2342,356867.4758860498
927,139579.40514522063
2478,181725.34655505852
655,78569.9330318822
2064,123917.65016005935
369,259167.6322140881
2239,106970.86737225467
2732,226041.3409055066
1653,174026.71153220153
959,213120.69492773362
2395,330720.2674163487
1412,120028.73770497144
271,241107.12565698873
1484,153094.76304953452
1497,151115.5958647095
552,155977.95021518788
2,119511.22790675561
1855,288397.4193871758
4,249722.36064663797
2292,158883.70283545487
134,138203.9705644027
646,108922.39834462851
42,282886.9278367488
532,222455.5782201724
713,88325.70609201561
2561,137391.11808813974
2360,145010.80674102675
1333,121528.75167271093
1407,251302.99751764289
2892,306529.8602624644
574,214865.02903086756
1227,191750.71895760432
2591,188882.96388591747
1476,214767.50554398162
1125,248139.63306643534
1446,149804.523996026
408,112996.10607959202
1101,287882.7732839491
2251,194266.76245859935
373,182202.77794702028
2554,123398.45805354905
2382,252989.5254810796
1985,87144.51024564482
519,232614.325273125
1093,187224.97633675
864,245099.11048329982
2889,147347.0101553559
2308,179801.4679368593
986,194766.10081791534
1302,143499.8988792104
585,157096.0206929978
2708,153155.10742982815
147,131725.43122454037
1441,226307.30617139372
383,191663.6486149283
285,145725.20732252442
181,105276.31380790262
358,185771.00374865616
780,173845.4334078511
258,196713.31453021118
1865,222323.4512268931
692,111032.3712837692
2902,334649.70204182464
508,253725.00233913667
2638,156677.33649684722
36,139529.03446068484
611,165400.3620222771
2281,150137.0603723588
1678,110975.82416697184
1696,416914.1880301009
1557,80602.27203064582
2180,154205.50755669826
1726,215543.99113013194
951,145407.3383713347
267,225520.508567916
2706,135605.34808990068
2221,253685.80765633256
1357,156025.95970135616
2901,323351.96049836127
347,177913.91793722825
2164,194145.67059283034
1586,308050.09636388783
360,152933.29704437876
1769,245448.8616648685
2617,163484.2041243042
1879,134751.67581735452
991,221617.27726610514
1535,128523.77975399441
1191,133455.35526327416
1579,220848.66800626958
1882,84503.60004399322
1510,138755.75738160493
2196,152593.2663754359
1845,178380.975863796
2336,341176.78938509664
942,89743.61482327543
861,139585.79622369044
2555,114273.38558138152
1392,165611.2530018215
2099,254293.76621799296
1543,119876.19968906973
948,273789.60010411736
1239,183065.03547171253
22,191595.62410957474
2796,245589.19210005825
2747,186166.06545751577
92,271630.72268356377
210,171446.70879690614
1858,213037.34988532416
2228,154209.0177614486
447,222772.31416854443
827,245552.34534537932
1649,187288.91833241677
682,125087.50049507848
2698,107449.35113643663
494,167163.31230568094
214,88104.2519386271
2441,240426.20730002513
2679,112136.65649015628
1336,115814.02282125269
465,178663.7052527389
1524,148920.8661920835
2543,114688.29798777177
631,147249.14405766924
2452,303281.69092290587
228,138749.7136415605
126,157434.08502833516
1092,233974.7495042762
1122,198070.3981520141
932,215008.28914282948
1980,87337.16427929499
2171,116302.91853632331
551,157632.5357886165
2768,171162.92404128207
2056,111046.26166326387
1159,337233.81434754014
2645,118048.06518843363
1174,178079.96250622545
2266,225944.26617683817
2462,375739.8586178741
1219,146386.56314747815
2922,162430.7952640487
118,146551.65092333205
474,166479.13122086853
2576,147514.78152151447
872,286403.49562063476
1077,204600.16354612127
1536,146846.6696392961
1150,123279.26939832154
2341,314794.6275232098
1931,154860.79859522602
2785,135582.4248806974
2538,132700.7680361805
597,207670.26087346507
464,189814.3536215565
233,259026.18367708923
2169,131755.1129025265
2123,171863.24026157262
1867,172930.5653905685
137,244979.01865303103
515,238823.07674554252
933,111380.31817504077
2784,162840.84659456144
972,165755.0051417127
599,156350.28329517573
2614,131414.62924202334
2582,148152.1502871332
1409,173213.7623205083
175,105098.79078002571
352,203908.78758788548
976,91286.55967703079
2134,195077.7734324236
984,118237.77287144693
2396,343913.64783093304
1673,140509.1535930915
404,112976.87805660545
607,164836.51521097228
814,153772.68748271817
868,192489.29217130205
2271,192707.4446005793
1633,225945.485029051
337,169026.394424741
2765,182424.97927252945
1746,243256.1066842432
368,300094.44134449534
2806,207237.69141728562
1662,196689.51489509718
1234,207467.25011170562
1373,121804.9061734914
1672,120939.06777716053
1939,122830.33606724767
